id,title
GPGM34208031,3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34208031 - Goodman
"GLZS5BA4210, GR9S800804CNA, CHPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Goodman
"RA15AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",5.0 Ton 15.0 SEER2 AC & 80% AFUE Gas Furnace System - Rheem
S-GRVT961005CN,"100,000 BTU 96% AFUE Gas Furnace - S-GRVT961005CN - Solace"
7762047851210346470,"2.5 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
"RA14AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",5.0 Ton 14.0 SEER2 AC & 80% AFUE Gas Furnace System - Rheem
S-GPGM36008031,5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM36008031 - Solace
"S-GZV6SA3610,S-AHVE36CP1300,S-GTST-CW-WH-A",3 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
"S-GLZS4BA4210,S-AMST42CU13",3.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
1740275124429827671,"3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil) - Solace"
"RA16AY24AJ2NA, RH2VY2417STACNJ, WRX05021","2.0 Ton 16.0 SEER2 AC, Air Handler & 5kW Heat Kit System - Rheem"
10586520919064783542,3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"GLZS5BA2410, GR9S800403ANA, CHPTA2426B3",2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Goodman
"GLZS4BA1810, GR9S800403ANA, CHPTA2426B3",1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil) - Goodman
"GLZS4BA1810, AMST24BU13",1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"S-GLZS4BA3010,S-GR9S920603BNA,S-CHPTA3026B3",2.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace
S-GR9S920803BN,92% AFUE Gas Furnace - S-GR9S920803BN - Solace
GTST-CW-WH-A,SMART CONTROLLER – GTST-CW-WH-A - Goodman
RA16AY36AJ2NA,RA16AY36AJ2NA - 3.0 Ton 16.0 SEER2 Two-Stage Air Conditioner - Rheem
13151100919593825708,2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"S-GLZS4BA4210,S-GR9S920804CNA,S-CHPTA4230C3",3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace
GLXS4BA3610,GLXS4BA3610 3 Ton R-32 Air Conditioner - Goodman
R802V1255A24UHSCAP,"R802V1255A24UHSCAP - 125,000 BTU 80% AFUE Two-Stage Furnace - Rheem"
"GZV6SA2410, AHVE24BP1300, HKTSN05X1, GTST-CW-WH-A",2 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"S-GLXS4BA4810,S-GR9S920804CNA,S-CHPTA4830C3",4 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"GLXS5BA6010, GR9S801005CNA, CHPTA6030D3",5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
"RP14AY24AJ2NA, RH2TY2417STANNJ, WRX05021",R-454B 2.0 Ton 14.3 SEER2 Complete Heat Pump System 5kW - Rheem
"GLZS4BA3010, GR9S800603ANA, CAPTA3022A3",2.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil) - Goodman
"S-GZV6SA4210,S-AHVE42CP1300,S-GTST-CW-WH-A",3.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
"GLZS5BA2410, GR9S800403ANA, CAPTA2422A3",2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Goodman
"S-GLZS4BA2410,S-AMST24BU13",2 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
"S-GLZS5BA4210,S-GR9S800804CNA,S-CHPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
S-AMVT30BP1300,2.5 Ton R-32 Air Handler - S-AMVT30BP1300 - Solace
GPGM33606031,3 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33606031 - Goodman
"GZV7SA4210, AHVE60DP1300, GTST-CW-WH-A",3.5 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
GRVT800805CN,80% AFUE Gas Furnace - GRVT800805CN - Goodman
"GLXS5BA3010, AMST30BU13",2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
S-GLXS4BA4810,4 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA4810 - Solace
"GLXS4BA1810, AMST24BU13",1.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
"GLZS5BA6010, GR9S801005CNA, CHPTA6030D3",5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Goodman
GPHH34231,2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH34231 - Goodman
"S-GLZS4BA4210,S-GR9S800804CNA,S-CHPTA4230C3",3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
"GLXS5BA1810, GR9S800403ANA, CAPTA2422A3",1.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
GPUM36008031,5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM36008031 - Goodman
"S-GLZS5BA2410,S-GR9S920403ANA,S-CAPTA2422A3",2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
RCFY6021STANMC,"RCFY6021STANMC - 5.0 Ton 21"" Cased Evaporator Coil - Rheem"
"RA15AY60AJ1NA, RCFY6024STANMC",5.0 Ton 15.0 SEER2 AC & Evaporator Coil System - Rheem
"GLXS3BN2410, AWST24SU1305",2 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler - Goodman
S-GPHH52431,2 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH52431 - Solace
"S-GLXS4BA2410,S-AMST24BU13",2 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"GLXS3BN2410, GR9S920403ANA, CHPTA2426B3",2 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"S-GLZS4BA3010,S-GR9S800603ANA,S-CAPTA3022A3",2.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
"S-GZV6SA1810,S-AHVE24BP1300,S-GTST-CW-WH-A",1.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
2995656972655772250,4 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman
RXC24AXVJU,ENTRA 18 SEER2 24K BTU Heat Pump - Daikin
"S-GLXS4BA3610,S-GR9S800604BNA,S-CHPTA3630B3",3 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"S-GLXS4BA4210,S-GR9S800804CNA,S-CHPTA4230C3",3.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"GLXS4BA3010, GR9S920603BNA, CHPTA3026B3","2.5 Ton Horizontal 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman"
17290145382228669647,3.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4210 - Goodman
"GLZS4BA1810, AWST18SU1305",1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler - Goodman
12150667207011689485,"3.5 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
S-GLZS4BA1810,1.5 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA1810 - Solace
"RP15AY60AJ2NA, R921T1155A24M4SNAS, RCFY6024STANMC",5.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem
"GLXS5BA6010, AMST60DU13",5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
GLZS4BA1810,GLZS4BA1810 1.5 Ton R-32 Heat Pump - Goodman
HKTSN08X1,HKTSN08X1 8 kW Electric Heat Strip Kit - Goodman
S-GPGM33604031,3 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33604031 - Solace
S-GLZS5BA2410,2 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA2410 - Solace
"RA15AY42AJ1NA, R921T0855A21M4SNAS, RCFY4821STANMC",3.5 Ton 15.2 SEER2 AC & 92% AFUE Gas Furnace System - Rheem
S-GR9S800603ANA,80% AFUE Gas Furnace - S-GR9S800603ANA - Solace
S-GLXS5BA3010,2.5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA3010 - Solace
490619570545103749,"2.5 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
GR9T800804BN,"80,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T800804BN - Goodman"
"S-GLXS4BA3610,S-GR9S920603BNA,S-CHPTA3630B3",3 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
GD9T960803BN,"80,000 BTU Gas Furnace 96% AFUE Two-Stage - GD9T960803BN - Goodman"
"S-GLZS5BA3610,S-GR9S800604BNA,S-CHPTA3630B3",3 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
"RXC09AXVJU, FTXC09AXVJU",ENTRA 18 SEER2 9K BTU Heat Pump and 9K BTU Hi-Wall Fan Coil - Daikin
S-GRVT960603BN,"60,000 BTU 96% AFUE Gas Furnace - S-GRVT960603BN - Solace"
S-GPHH33631,2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH33631 - Solace
"RA14AY42AJ1NA, R921T0855A21M4SNAS, RCFY4821STANMC","3.5 Ton AC System 14.3 SEER2 with 85,000 BTU 92% AFUE Furnace - R-454B - Rheem"
S-GZV7SA6010,5 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA6010 - Solace
"GLXS5BA1810, AMST24BU13",1.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
1446255138708467071,2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman
"RP14AY42AJ2NA, R801T0754A21UHSNAS, RCFY4821STANMC","3.5 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem"
GPHH53031,2.5 Ton 15.2 SEER2 Packaged Heat Pump - GPHH53031 - Goodman
GPCH32431,2 Ton 13.4 SEER2 Packaged Air Conditioner - GPCH32431 - Goodman
GRVT800604BN,80% AFUE Gas Furnace - GRVT800604BN - Goodman
10498187268760908127,2 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
"GLZS4BA4810, GR9S800804CNA, CHPTA4830C3",4 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil) - Goodman
"GLXS5BA6010, GR9S921005CNA, CHPTA6030D3",5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
S-GLXS4BA2410,2 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA2410 - Solace
"RA15AY48AJ1NA, R801T1005A21UHSNAS, RCFY4821STANMC",4.0 Ton 15.0 SEER2 AC & 80% AFUE Gas Furnace System - Rheem
"S-GLZS5BA3010, S-AWST30LU1310",2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler W/10KW Heat Kit - Solace
"GLZS5BA4810, GR9S920804CNA, CAPT6030C3",4 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil) - Goodman
"GZV6SA1810, AHVE24BP1300, HKTSN05X1, GTST-CW-WH-A",1.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
RP14AY48AJ2NA,4.0 Ton 14.3 SEER2 Two-Stage Heat Pump - Rheem
13134512678524673980,"2.5 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
"GLZS4BA6010, GR9S921005CNA, CAPT6030C3","5 Ton Heat Pump System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-32 - Goodman"
"GLXS5BA1810, GR9S920403ANA, CHPTA2426B3",1.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
S-CHPEA3626B3,3 Ton R-32 Horizontal Evaporator Coil - S-CHPEA3626B3 - Solace
"S-GLXS5BA3610,S-GR9S800604BNA,S-CHPTA3626B3",3 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
RA14AY60AJ1NA,5.0 Ton 14.3 SEER2 Single-Stage Air Conditioner - Rheem
"S-GLXS4BA4210,S-GR9S920804CNA,S-CHPTA4230C3",3.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"S-GLZS5BA4810,S-GR9S920804CNA,S-CAPT6030C3",4 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
FTXC18AXVJU,ENTRA Series 18K BTU Hi-Wall Fan Coil - Daikin
GLZS5BA1810,1.5 Ton 15.2 SEER2 R-32 Heat Pump — GLZS5BA1810 - Goodman
"GLZS5BA1810, AMST24BU13",1.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"S-GLXS5BA3010,S-GR9S800603ANA,S-CHPTA3026B3",2.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"S-GLXS5BA2410,S-AMST24BU13",2 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"RA15AY18AJ1NA, RH2TY2417STANNJ, WRX05021","2.0 Ton 14.3 SEER2 AC, Air Handler & 5kW Heat Kit System - Rheem"
"GLXS4BA4810, GR9S800804CNA, CAPTA6030C3","4.0 Ton AC System 14.3 SEER2 with 80,000 BTU 80% AFUE Furnace - R-32 - Goodman"
GPGM54810031,4 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM54810031 - Goodman
AMVT60DP1300,5.0 Ton AMVT60DP1300 R-32 Multi-Position Variable-Speed Air Handler - Goodman
"GLXS4BA6010, GR9S921005CNA, CAPT6030C3","5 Ton Upflow 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman"
RA14AY42AJ1NA,3.5 Ton 14.3 SEER2 Single-Stage Air Conditioner - Rheem
"GLZS4BA3010, AMST30BU13",2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
GPHH54231,3.5 Ton 15.2 SEER2 Packaged Heat Pump - GPHH54231 - Goodman
14349851428155737844,3.5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
RP14AY42AJ2NA,3.5 Ton 14.3 SEER2 Two-Stage Heat Pump - Rheem
S-AMST42CU13,3.5 Ton R-32 Air Handler - S-AMST42CU13 - Solace
"RA15AY24AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC",2.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem
"GLXS3BN2410, GR9S800403ANA, CAPTA2422A3",2 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
"GLZS4BA4210, GR9S920804CNA, CHPTA4230C3","3.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman"
"RA15AY18AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC",1.5 Ton 14.3 SEER2 AC & 80% AFUE Gas Furnace System - Rheem
GPHM56031,5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM56031 - Goodman
S-GPHM54831,4 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM54831 - Solace
1849971885391539093,1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"S-GLXS4BA1810,S-AWST18SU1305",1.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler - Solace
"S-GLXS4BA4810,S-GR9S800804CNA,S-CHPTA4830C3",4 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"S-GLZS4BA1810,S-AWST18SU1305",1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler - Solace
"S-GLZS5BA1810,S-GR9S800403ANA,S-CAPTA2422A3",1.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
GXV6SS6010,5 Ton R-32 Air Conditioner Condenser - GXV6SS6010 - Goodman
RA16AY48AJ2NA,RA16AY48AJ2NA - 4.0 Ton 16.0 SEER2 Two-Stage Air Conditioner - Rheem
S-GZV7SA3610,3 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA3610 - Solace
"S-GZV6SA4810,S-AHVE48CP1300,S-GTST-CW-WH-A",4 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
S-GR9S800403ANA,80% AFUE Gas Furnace - S-GR9S800403ANA - Solace
AMVT36BP1300,"AMVT36CP1300 Multi-Position Variable-Speed Air Handler - 36,000 BTU/h - Goodman"
"RXQ09ASBU9, FTXQ09ASBU9",OTERRA 18 SEER2 9K BTU Heat Pump R-32 and 9K BTU Hi-Wall Fan Coil R-32 - Daikin
S-GPHH56031,5 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH56031 - Solace
4MXM36AVJU9,MXM 36K BTU 4-Zone Heat Pump R-32 - Daikin
6716705772398347670,3 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
AWST24SU1305A,AWST24SU1305A Wall-Mount Air Handler - Goodman
"GLZS4BA3610, GR9S920603BNA, CAPTA3626B3","3 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-32 - Goodman"
AWST18SU1308A,AWST18SU1308A Wall-Mount Air Handler - Goodman
GD9S800603AN,"60,000 BTU Gas Furnace 80% AFUE Single-Stage Downflow - GD9S800603AN - Goodman"
RA14AY48AJ1NA,4.0 Ton 14.3 SEER2 Single-Stage Air Conditioner - Rheem
"S-GLZS4BA6010,S-GR9S921005CNA,S-CAPTA6030C3",5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
"RA15AY36AJ1NA, RH2TY3617STANNJ, WRX10021",3.0 Ton AC System 15.2 SEER2 with Air Handler & 10kW Heat Kit - R-454B - Rheem
"S-GLZT7CA6010,S-AMVT60DP1300",5 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
"S-GLZS5BA3610,S-AMST36CU13",3 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
GLXS5BA4810,4 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4810 - Goodman
801088432375116971,"3 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace"
GXV6SS3010,2.5 Ton R-32 Air Conditioner Condenser - GXV6SS3010 - Goodman
2026864525191390462,2.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"GLZS4BA3610, GR9S800604BNA, CHPTA3630B3",3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil) - Goodman
S-AHVE36CP1300,3 Ton R-32 Air Handler - S-AHVE36CP1300 - Solace
S-GZV6SA4810,4 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA4810 - Solace
GZV7SA4810,GZV7SA4810 - 4.0 Ton 17.5 SEER2 Variable-Speed Heat Pump - Goodman
"GLXT7CA3610, CAPTA3626B3, GRVT800603BN",3 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
S-GLXS4BA3010,2.5 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA3010 - Solace
GR9T801205DN,"120,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801205DN - Goodman"
"S-GLZS4BA3010,S-GR9S800603ANA,S-CHPTA3026B3",2.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
"GLZS5BA4210, GR9S800804CNA, CAPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Goodman
"RP14AY60AJ2NA, R801T1255A24UHSNAS, RCFY6024STANMC","5.0 Ton Dual Fuel System 14.3 SEER2 with 125,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"GLZS5BA2410, AMST24BU13",2 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
RCFY6024STANMC,"RCFY6024STANMC - 5.0 Ton 24.5"" Cased Evaporator Coil - Rheem"
"RA16AY48AJ2NA, R801V1005A21UHSCAP, RCFY4821STANMC",4.0 Ton 16.0 SEER2 AC & 80% AFUE Gas Furnace System - Rheem
4445040413568904503,3 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
"S-GLXS5BA3010,S-AMST30BU13",2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
GRVT801005CN,80% AFUE Gas Furnace - GRVT801005CN - Goodman
"RP15AY60AJ2NA, RH2TY6024STANNJ, WRX10021",R-454B 5.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW - Rheem
"GLZS4BA1810, GR9S920403ANA, CAPTA2422A3","1.5 Ton Upflow Dual Fuel 92% Gas System 14.3 SEER2 14"" Wide R-32 - Goodman"
"S-GLXT7CA2410,S-CHPTA2426B3,S-GRVT960403BN","2 Ton 17.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
"S-GLZS4BA2410,S-AWST24SU1305",2 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler - Solace
"S-GLXS5BA1810,S-GR9S800403ANA,S-CAPTA2422A3",1.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
GZV7SA2410,GZV7SA2410 - 2.0 Ton 17.5 SEER2 Variable-Speed Heat Pump - Goodman
2589789826916650555,"4 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Upflow Coil) - Solace"
"S-GLXS5BA3010, S-AWST30LU1310",2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit - Solace
"S-GLXS5BA1810,S-AMST24BU13",1.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"S-GLXS5BA3610,S-AMST36BU13",3 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
1331994100739633092,5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
"GLZS4BA1810, GR9S920403ANA, CHPTA2426B3","1.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 14"" Wide R-32 - Goodman"
S-GLZS4BA4210,3.5 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA4210 - Solace
GZV7SA4210,GZV7SA4210 - 3.5 Ton 17.5 SEER2 Variable-Speed Heat Pump - Goodman
11684436043815646656,1.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA1810 - Goodman
