offer_id,current_title,new_title,brand
"GLXS3BN1810, GR9S800403ANA, CAPTA2422A3",GOODMAN 1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman,goodman
"RA16AY48AJ2NA, R921V1005A21M4SCAP, RCFY4821STANMC",Rheem 4.0 Ton 16.0 SEER2 AC & 92% AFUE Gas Furnace System,4.0 Ton 16.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem,rheem
S-GXV6SS3010,Solace 2.5 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS3010,2.5 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS3010 - Solace,solace
"GLZS4BA4210, GR9S800804CNA, CHPTA4230C3",GOODMAN 3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil) - Goodman,goodman
AMST30BU13,Goodman AMST30BU13 2.5 Ton R-32 Multi-Position Air Handler,AMST30BU13 2.5 Ton R-32 Multi-Position Air Handler - Goodman,goodman
GR9T801005CN,"Goodman 100,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801005CN","100,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801005CN - Goodman",goodman
"GLZS4BA6010, AMST60DU13",GOODMAN 5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
"S-GLZS4BA4210,S-GR9S920804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
GD9S800403AN,Goodman 80% AFUE 40000 BTU Single-Stage Multi-Speed Gas Furnace Downflow- GD9S800403AN,80% AFUE 40000 BTU Single-Stage Multi-Speed Gas Furnace Downflow- GD9S800403AN - Goodman,goodman
S-GZV6SA3010,Solace 2.5 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA3010,2.5 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA3010 - Solace,solace
"S-GLZS4BA3610, S-AWST36SU1310",SOLACE 3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler W/10KW Heat Kit,3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler W/10KW Heat Kit - Solace,solace
"RP14AY18AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC","Rheem 1.5 Ton Dual Fuel System 14.3 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B","1.5 Ton Dual Fuel System 14.3 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
S-CAPEA6030C3,Solace 5 Ton R-32 Upflow Evaporator Coil - S-CAPEA6030C3,5 Ton R-32 Upflow Evaporator Coil - S-CAPEA6030C3 - Solace,solace
RXQ09ASBU9,Daikin OTERRA 18 SEER2 9K BTU Heat Pump R-32,OTERRA 18 SEER2 9K BTU Heat Pump R-32 - Daikin,daikin
"S-GLXS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),4 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
"S-GLXS4BA3010,S-GR9S920603BNA,S-CAPTA3626B3",SOLACE 2.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
RCFY2414STAAMC,"RHEEM RCFY2414STAAMC - 2.0 Ton 14"" Cased Evaporator Coil","RCFY2414STAAMC - 2.0 Ton 14"" Cased Evaporator Coil - Rheem",rheem
"S-GLZS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
"GLZS5BA2410, AWST24SU1305",GOODMAN 2 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler,2 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler - Goodman,goodman
"RP14AY42AJ2NA, RH2TY4821STANNJ, WRX10021",Rheem R-454B 3.5 Ton 14.3 SEER2 Complete Heat Pump System 10kW,R-454B 3.5 Ton 14.3 SEER2 Complete Heat Pump System 10kW - Rheem,rheem
"GLXS3BN6010, GR9S801005CNA, CAPTA6030C3",GOODMAN 5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman,goodman
"S-GLXS4BA4210,S-GR9S800804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),3.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
S-AHVE60DP1300,Solace 5 Ton R-32 Air Handler - S-AHVE60DP1300,5 Ton R-32 Air Handler - S-AHVE60DP1300 - Solace,solace
FTXV12AVJU9,Daikin Hi-Wall Style Series 12K BTU Hi-Wall Fan Coil Multi Zone R-32,Hi-Wall Style Series 12K BTU Hi-Wall Fan Coil Multi Zone R-32 - Daikin,daikin
S-0230K00044,Solace R-32 Furnace Integration Kit - S-0230K00044,R-32 Furnace Integration Kit - S-0230K00044 - Solace,solace
"RA14AY24AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC","Rheem 2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 92% AFUE Furnace - R-454B","2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 92% AFUE Furnace - R-454B - Rheem",rheem
S-GPHH54231,Solace 3.5 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH54231,3.5 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH54231 - Solace,solace
GPCH34831,Goodman 4 Ton 13.4 SEER2 Packaged Air Conditioner - GPCH34831,4 Ton 13.4 SEER2 Packaged Air Conditioner - GPCH34831 - Goodman,goodman
"S-GLZS5BA3010,S-GR9S920603BNA,S-CHPTA3026B3",SOLACE 2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
15489689991553436268,"SOLACE 2 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","2 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
AWST36LU1305A,Goodman AWST36LU1305A Wall-Mount Air Handler,AWST36LU1305A Wall-Mount Air Handler - Goodman,goodman
"RA16AY24AJ2NA, R801V0503A14UHSCAP, RCFY2414STAAMC","Rheem 2.0 Ton AC System 16 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B","2.0 Ton AC System 16 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"GLXT7CA2410, CAPTA2422B3, GRVT800603BN",GOODMAN 2 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"S-GLXS5BA6010,S-AMST60DU13",SOLACE 5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
"RA14AY36AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC","Rheem 3.0 Ton AC System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B","3.0 Ton AC System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"S-GLXT7CA4810,S-CHPTA6030D3,S-GRVT960804CN","SOLACE 4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)","4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace",solace
RH2VY3617STACNJ,RHEEM RH2VY3617STACNJ - 3.0 Ton Variable Speed Air Handler,RH2VY3617STACNJ - 3.0 Ton Variable Speed Air Handler - Rheem,rheem
"S-GLXS5BA3010,S-GR9S800603ANA,S-CAPTA3022A3",SOLACE 2.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
7545974179825522174,GOODMAN 4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
10336455443292083584,GOODMAN 4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"GLXS5BA2410, AMST24BU13",GOODMAN 2 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,2 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
"RA15AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC",Rheem 4.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System,4.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem,rheem
3980938152083531104,GOODMAN 3.0 Ton 16.2 SEER2 R-32 80% AFUE Variable-Speed Inverter Air Conditioner System (Upflow Coil),3.0 Ton 16.2 SEER2 R-32 80% AFUE Variable-Speed Inverter Air Conditioner System (Upflow Coil) - Goodman,goodman
"GLXT7CA4810, CAPTA6030C3, GRVT800804CN",GOODMAN 4 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),4 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
RP15AY18AJ2NA,RHEEM 1.5 Ton 15.2 SEER2 Two-Stage Heat Pump,1.5 Ton 15.2 SEER2 Two-Stage Heat Pump - Rheem,rheem
S-GPCH32431,Solace 2 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH32431,2 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH32431 - Solace,solace
"S-GLXS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",SOLACE 3 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),3 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
GLXS3BN1810,Goodman GLXS3BN1810 1.5 Ton R-32 Air Conditioner,GLXS3BN1810 1.5 Ton R-32 Air Conditioner - Goodman,goodman
"GZV7SA6010, AHVE60DP1300, GTST-CW-WH-A",GOODMAN 5 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,5 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
GLXS4MA1810,Goodman 1.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA1810,1.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA1810 - Goodman,goodman
"S-GLZS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),4 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
"S-GLZS4BA4810,S-GR9S920804CNA,S-CHPTA4830C3",SOLACE 4 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),4 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
"RXC18AXVJU, FTXC18AXVJU",Daikin ENTRA 18 SEER2 18K BTU Heat Pump and 18K BTU Hi-Wall Fan Coil,ENTRA 18 SEER2 18K BTU Heat Pump and 18K BTU Hi-Wall Fan Coil - Daikin,daikin
S-GZV7SA4810,Solace 4 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA4810,4 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA4810 - Solace,solace
GPGM33004031,Goodman 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33004031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33004031 - Goodman,goodman
"RP14AY60AJ2NA, RH2TY6024STANNJ, WRX10021",Rheem R-454B 5.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW,R-454B 5.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW - Rheem,rheem
S-HKTSD15XA,Solace 15kW Electric Heat Kit - S-HKTSD15XA,15kW Electric Heat Kit - S-HKTSD15XA - Solace,solace
"S-GLXS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),4 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
15069386091597494198,"SOLACE 3 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","3 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
520KIT,Goodman Single-Stage Multi-Speed Gas Furnace 520KIT,Single-Stage Multi-Speed Gas Furnace 520KIT - Goodman,goodman
S-AWST36LU1308A,Solace 3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1308A,3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1308A - Solace,solace
1768190916509096490,"SOLACE 3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)","3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace",solace
"S-GLZS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
S-GRVT800805CN,"Solace 80,000 BTU 80% AFUE Gas Furnace - S-GRVT800805CN","80,000 BTU 80% AFUE Gas Furnace - S-GRVT800805CN - Solace",solace
GXV6SS4810,Goodman 4 Ton R-32 Air Conditioner Condenser - GXV6SS4810,4 Ton R-32 Air Conditioner Condenser - GXV6SS4810 - Goodman,goodman
R962V0703A17M4SCAP,"RHEEM R962V0703A17M4SCAP - 70,000 BTU 96% AFUE Two-Stage Furnace","R962V0703A17M4SCAP - 70,000 BTU 96% AFUE Two-Stage Furnace - Rheem",rheem
"RA14AY24AJ1NA, RH2TY2417STANNJ, WRX05021",Rheem 2.0 Ton AC System 14.3 SEER2 with Air Handler & 5kW Heat Kit - R-454B,2.0 Ton AC System 14.3 SEER2 with Air Handler & 5kW Heat Kit - R-454B - Rheem,rheem
"RP15AY60AJ2NA, R801T1255A24UHSNAS, RCFY6024STANMC",Rheem 5.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace,5.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace - Rheem,rheem
S-CHPEA4830C3,Solace 4 Ton R-32 Horizontal Evaporator Coil - S-CHPEA4830C3,4 Ton R-32 Horizontal Evaporator Coil - S-CHPEA4830C3 - Solace,solace
"GXV6SS3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",GOODMAN 2.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,2.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
S-GLZT7CA4810,Solace 4 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA4810,4 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA4810 - Solace,solace
1430861367570032913,"SOLACE 2 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","2 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
12828488686494963841,Goodman GLXS4BA2410 2 Ton R-32 Air Conditioner,GLXS4BA2410 2 Ton R-32 Air Conditioner - Goodman,goodman
"RP14AY48AJ2NA, R921T1005A21M4SNAS, RCFY4821STANMC","Rheem 4.0 Ton Heat Pump System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B","4.0 Ton Heat Pump System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B - Rheem",rheem
"GLXS3BN3610, AMST36BU13",GOODMAN 3 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,3 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman,goodman
GLZS4MA3610,Goodman 3.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA3610,3.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA3610 - Goodman,goodman
"RXQ12ASBU9, FTXQ12ASBU9",Daikin OTERRA 18 SEER2 12K BTU Heat Pump R-32 and 12K BTU Hi-Wall Fan Coil R-32,OTERRA 18 SEER2 12K BTU Heat Pump R-32 and 12K BTU Hi-Wall Fan Coil R-32 - Daikin,daikin
7613076351393631767,"SOLACE 5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
"RA14AY48AJ1NA, R801T1005A21UHSNAS, RCFY4821STANMC","Rheem 4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-454B","4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"S-GLXS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",SOLACE 5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
GPGM33608031,Goodman 3 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33608031,3 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33608031 - Goodman,goodman
"GLXS4BA6010, GR9S801005CNA, CAPTA6030C3","Goodman 5.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32","5.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32 - Goodman",goodman
"RP15AY24AJ2NA, RH2TY2417STANNJ, WRX05021",Rheem R-454B 2.0 Ton 15.2 SEER2 Complete Heat Pump System 5kW,R-454B 2.0 Ton 15.2 SEER2 Complete Heat Pump System 5kW - Rheem,rheem
1359325575095021592,Goodman GLXS3BN2410 2 Ton R-32 Air Conditioner,GLXS3BN2410 2 Ton R-32 Air Conditioner - Goodman,goodman
1153981467126659407,GOODMAN 3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
CAPTA3022A3,Goodman CAPTA3022A3 2 - 2½ Ton R-32 Evaporator Coil,CAPTA3022A3 2 - 2½ Ton R-32 Evaporator Coil - Goodman,goodman
S-GR9S921005CN,Solace 92% AFUE Gas Furnace - S-GR9S921005CN,92% AFUE Gas Furnace - S-GR9S921005CN - Solace,solace
S-GPHM53031,Solace 2.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM53031,2.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM53031 - Solace,solace
GPGM34208031,Goodman 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34208031,3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34208031 - Goodman,goodman
"GLZS5BA4210, GR9S800804CNA, CHPTA4230C3",GOODMAN 3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Goodman,goodman
"RA15AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",Rheem 5.0 Ton 15.0 SEER2 AC & 80% AFUE Gas Furnace System,5.0 Ton 15.0 SEER2 AC & 80% AFUE Gas Furnace System - Rheem,rheem
S-GRVT961005CN,"Solace 100,000 BTU 96% AFUE Gas Furnace - S-GRVT961005CN","100,000 BTU 96% AFUE Gas Furnace - S-GRVT961005CN - Solace",solace
7762047851210346470,"SOLACE 2.5 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","2.5 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
"RA14AY60AJ1NA, R801T1255A24UHSNAS, RCFY6024STANMC",Rheem 5.0 Ton 14.0 SEER2 AC & 80% AFUE Gas Furnace System,5.0 Ton 14.0 SEER2 AC & 80% AFUE Gas Furnace System - Rheem,rheem
S-GPGM36008031,Solace 5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM36008031,5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM36008031 - Solace,solace
"S-GZV6SA3610,S-AHVE36CP1300,S-GTST-CW-WH-A",SOLACE 3 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,3 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
"S-GLZS4BA4210,S-AMST42CU13",SOLACE 3.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,3.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
1740275124429827671,"SOLACE 3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil)","3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil) - Solace",solace
"RA16AY24AJ2NA, RH2VY2417STACNJ, WRX05021","Rheem 2.0 Ton 16.0 SEER2 AC, Air Handler & 5kW Heat Kit System","2.0 Ton 16.0 SEER2 AC, Air Handler & 5kW Heat Kit System - Rheem",rheem
10586520919064783542,GOODMAN 3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
"GLZS5BA2410, GR9S800403ANA, CHPTA2426B3",GOODMAN 2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Goodman,goodman
"GLZS4BA1810, GR9S800403ANA, CHPTA2426B3",GOODMAN 1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil) - Goodman,goodman
"GLZS4BA1810, AMST24BU13",GOODMAN 1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
"S-GLZS4BA3010,S-GR9S920603BNA,S-CHPTA3026B3",SOLACE 2.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),2.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
S-GR9S920803BN,Solace 92% AFUE Gas Furnace - S-GR9S920803BN,92% AFUE Gas Furnace - S-GR9S920803BN - Solace,solace
GTST-CW-WH-A,GOODMAN SMART CONTROLLER – GTST-CW-WH-A,SMART CONTROLLER – GTST-CW-WH-A - Goodman,goodman
RA16AY36AJ2NA,RHEEM RA16AY36AJ2NA - 3.0 Ton 16.0 SEER2 Two-Stage Air Conditioner,RA16AY36AJ2NA - 3.0 Ton 16.0 SEER2 Two-Stage Air Conditioner - Rheem,rheem
13151100919593825708,GOODMAN 2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
"S-GLZS4BA4210,S-GR9S920804CNA,S-CHPTA4230C3",SOLACE 3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
GLXS4BA3610,Goodman GLXS4BA3610 3 Ton R-32 Air Conditioner,GLXS4BA3610 3 Ton R-32 Air Conditioner - Goodman,goodman
R802V1255A24UHSCAP,"RHEEM R802V1255A24UHSCAP - 125,000 BTU 80% AFUE Two-Stage Furnace","R802V1255A24UHSCAP - 125,000 BTU 80% AFUE Two-Stage Furnace - Rheem",rheem
"GZV6SA2410, AHVE24BP1300, HKTSN05X1, GTST-CW-WH-A",GOODMAN 2 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,2 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
"S-GLXS4BA4810,S-GR9S920804CNA,S-CHPTA4830C3",SOLACE 4 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),4 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace,solace
"GLXS5BA6010, GR9S801005CNA, CHPTA6030D3",GOODMAN 5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil),5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman,goodman
"RP14AY24AJ2NA, RH2TY2417STANNJ, WRX05021",Rheem R-454B 2.0 Ton 14.3 SEER2 Complete Heat Pump System 5kW,R-454B 2.0 Ton 14.3 SEER2 Complete Heat Pump System 5kW - Rheem,rheem
"GLZS4BA3010, GR9S800603ANA, CAPTA3022A3",GOODMAN 2.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil),2.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil) - Goodman,goodman
"S-GZV6SA4210,S-AHVE42CP1300,S-GTST-CW-WH-A",SOLACE 3.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,3.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
